id,label
TEST_00862,Indian Peacock
TEST_00863,White Wagtail
TEST_00864,Common Rosefinch
TEST_00865,Brown-Headed Barbet
TEST_00866,Asian Green Bee-Eater
TEST_00867,White-Breasted Kingfisher
TEST_00868,Sarus Crane
TEST_00869,Indian Roller
TEST_00870,White Wagtail
TEST_00871,Common Myna
TEST_00872,White Wagtail
TEST_00873,Indian Roller
TEST_00874,Cattle Egret
TEST_00875,Indian Grey Hornbill
TEST_00876,Rufous Treepie
TEST_00877,Common Myna
TEST_00878,Coppersmith Barbet
TEST_00879,House Crow
TEST_00880,Asian Green Bee-Eater
TEST_00881,Hoopoe
TEST_00882,White-Breasted Kingfisher
TEST_00883,Northern Lapwing
TEST_00884,Northern Lapwing
TEST_00885,Indian Peacock
TEST_00886,Ruddy Shelduck
TEST_00887,Asian Green Bee-Eater
TEST_00888,White Wagtail
TEST_00889,Sarus Crane
TEST_00890,Asian Green Bee-Eater
TEST_00891,Ruddy Shelduck
TEST_00892,Brown-Headed Barbet
TEST_00893,Asian Green Bee-Eater
TEST_00894,Indian Grey Hornbill
TEST_00895,Asian Green Bee-Eater
TEST_00896,Hoopoe
TEST_00897,Brown-Headed Barbet
TEST_00898,Northern Lapwing
TEST_00899,Brown-Headed Barbet
TEST_00900,Brown-Headed Barbet
TEST_00901,House Crow
TEST_00902,Asian Green Bee-Eater
TEST_00903,Northern Lapwing
TEST_00904,Red-Wattled Lapwing
TEST_00905,White-Breasted Waterhen
TEST_00906,Gray Wagtail
TEST_00907,Red-Wattled Lapwing
TEST_00908,Brown-Headed Barbet
TEST_00909,Gray Wagtail
TEST_00910,White Wagtail
TEST_00911,Jungle Babbler
TEST_00912,Common Kingfisher
TEST_00913,Common Kingfisher
TEST_00914,Indian Grey Hornbill
TEST_00915,Northern Lapwing
TEST_00916,Coppersmith Barbet
TEST_00917,White Wagtail
TEST_00918,Indian Peacock
TEST_00919,Rufous Treepie
TEST_00920,Northern Lapwing
TEST_00921,White-Breasted Waterhen
TEST_00922,Common Kingfisher
TEST_00923,Common Kingfisher
TEST_00924,House Crow
TEST_00925,Brown-Headed Barbet
TEST_00926,Common Kingfisher
TEST_00927,Ruddy Shelduck
TEST_00928,Sarus Crane
TEST_00929,Indian Roller
TEST_00930,White-Breasted Waterhen
TEST_00931,House Crow
TEST_00932,White-Breasted Waterhen
TEST_00933,Common Kingfisher
TEST_00934,Asian Green Bee-Eater
TEST_00935,Brown-Headed Barbet
TEST_00936,Sarus Crane
TEST_00937,White-Breasted Kingfisher
TEST_00938,Common Kingfisher
TEST_00939,Coppersmith Barbet
TEST_00940,Common Tailorbird
TEST_00941,Gray Wagtail
TEST_00942,White Wagtail
TEST_00943,Asian Green Bee-Eater
TEST_00944,Indian Grey Hornbill
TEST_00945,Forest Wagtail
TEST_00946,White Wagtail
TEST_00947,Indian Roller
TEST_00948,Indian Grey Hornbill
TEST_00949,Sarus Crane
TEST_00950,Asian Green Bee-Eater
TEST_00951,Indian Peacock
TEST_00952,Indian Peacock
TEST_00953,Hoopoe
TEST_00954,Common Rosefinch
TEST_00955,Hoopoe
TEST_00956,Brown-Headed Barbet
TEST_00957,Jungle Babbler
TEST_00958,Indian Grey Hornbill
TEST_00959,Red-Wattled Lapwing
TEST_00960,Forest Wagtail
TEST_00961,White Wagtail
TEST_00962,Gray Wagtail
TEST_00963,Common Kingfisher
TEST_00964,Common Kingfisher
TEST_00965,Northern Lapwing
TEST_00966,Cattle Egret
TEST_00967,Hoopoe
TEST_00968,Cattle Egret
TEST_00969,Common Myna
TEST_00970,Cattle Egret
TEST_00971,Forest Wagtail
TEST_00972,Cattle Egret
TEST_00973,House Crow
TEST_00974,Jungle Babbler
TEST_00975,Ruddy Shelduck
TEST_00976,Indian Grey Hornbill
TEST_00977,Jungle Babbler
TEST_00978,Indian Peacock
TEST_00979,Indian Roller
TEST_00980,Forest Wagtail
TEST_00981,Hoopoe
TEST_00982,Common Kingfisher
TEST_00983,Common Myna
TEST_00984,Common Myna
TEST_00985,Red-Wattled Lapwing
TEST_00986,Indian Roller
TEST_00987,Jungle Babbler
TEST_00988,Cattle Egret
TEST_00989,Forest Wagtail
TEST_00990,Indian Peacock
TEST_00991,Hoopoe
TEST_00992,Indian Pitta
TEST_00993,Red-Wattled Lapwing
TEST_00994,Indian Peacock
TEST_00995,Cattle Egret
TEST_00996,Common Kingfisher
TEST_00997,White Wagtail
TEST_00998,Gray Wagtail
TEST_00999,Coppersmith Barbet
TEST_01000,Common Kingfisher
TEST_01001,Jungle Babbler
TEST_01002,Hoopoe
TEST_01003,Coppersmith Barbet
TEST_01004,Jungle Babbler
TEST_01005,Forest Wagtail
TEST_01006,Common Rosefinch
TEST_01007,Northern Lapwing
TEST_01008,Asian Green Bee-Eater
TEST_01009,Jungle Babbler
TEST_01010,Hoopoe
TEST_01011,Indian Peacock
TEST_01012,House Crow
TEST_01013,White Wagtail
TEST_01014,Indian Grey Hornbill
TEST_01015,Sarus Crane
TEST_01016,Indian Grey Hornbill
TEST_01017,Cattle Egret
TEST_01018,White Wagtail
TEST_01019,Indian Grey Hornbill
TEST_01020,Sarus Crane
TEST_01021,Common Tailorbird
TEST_01022,House Crow
TEST_01023,Rufous Treepie
TEST_01024,Red-Wattled Lapwing
TEST_01025,Hoopoe
TEST_01026,Coppersmith Barbet
TEST_01027,White-Breasted Waterhen
TEST_01028,Common Myna
TEST_01029,Ruddy Shelduck
TEST_01030,Cattle Egret
TEST_01031,Sarus Crane
TEST_01032,Indian Peacock
TEST_01033,Asian Green Bee-Eater
TEST_01034,Asian Green Bee-Eater
TEST_01035,Indian Roller
TEST_01036,Indian Peacock
TEST_01037,Red-Wattled Lapwing
TEST_01038,White-Breasted Kingfisher
TEST_01039,Common Myna
TEST_01040,Jungle Babbler
TEST_01041,White Wagtail
TEST_01042,Indian Pitta
TEST_01043,Forest Wagtail
TEST_01044,Sarus Crane
TEST_01045,Common Kingfisher
TEST_01046,Common Myna
TEST_01047,Indian Roller
TEST_01048,Rufous Treepie
TEST_01049,White-Breasted Waterhen
TEST_01050,White Wagtail
TEST_01051,Hoopoe
TEST_01052,Common Kingfisher
TEST_01053,Common Tailorbird
TEST_01054,Common Myna
TEST_01055,Common Kingfisher
TEST_01056,Indian Grey Hornbill
TEST_01057,Indian Grey Hornbill
TEST_01058,Indian Roller
TEST_01059,White-Breasted Waterhen
TEST_01060,Asian Green Bee-Eater
TEST_01061,White-Breasted Waterhen
TEST_01062,Common Kingfisher
TEST_01063,White-Breasted Kingfisher
TEST_01064,Sarus Crane
TEST_01065,Jungle Babbler
TEST_01066,White Wagtail
TEST_01067,White Wagtail
TEST_01068,Sarus Crane
TEST_01069,Jungle Babbler
TEST_01070,Coppersmith Barbet
TEST_01071,Sarus Crane
TEST_01072,Common Myna
TEST_01073,White-Breasted Waterhen
TEST_01074,Coppersmith Barbet
TEST_01075,Rufous Treepie
TEST_01076,Indian Roller
TEST_01077,Common Kingfisher
TEST_01078,Red-Wattled Lapwing
TEST_01079,Indian Grey Hornbill
TEST_01080,House Crow
TEST_01081,Jungle Babbler
TEST_01082,Indian Grey Hornbill
TEST_01083,White Wagtail
TEST_01084,White-Breasted Kingfisher
TEST_01085,White-Breasted Waterhen
TEST_01086,White Wagtail
TEST_01087,Common Myna
TEST_01088,Common Tailorbird
TEST_01089,Hoopoe
TEST_01090,Common Myna
TEST_01091,Sarus Crane
TEST_01092,Northern Lapwing
TEST_01093,Common Myna
TEST_01094,Common Tailorbird
TEST_01095,Indian Pitta
TEST_01096,House Crow
TEST_01097,Indian Grey Hornbill
TEST_01098,Indian Pitta
TEST_01099,Common Kingfisher
TEST_01100,Common Rosefinch
TEST_01101,Common Kingfisher
TEST_01102,Brown-Headed Barbet
TEST_01103,Indian Roller
TEST_01104,Forest Wagtail
TEST_01105,White-Breasted Kingfisher
TEST_01106,Indian Grey Hornbill
TEST_01107,Cattle Egret
TEST_01108,Brown-Headed Barbet
TEST_01109,Indian Grey Hornbill
TEST_01110,Common Myna
TEST_01111,Asian Green Bee-Eater
TEST_01112,White Wagtail
TEST_01113,Northern Lapwing
TEST_01114,Rufous Treepie
TEST_01115,Common Rosefinch
TEST_01116,Common Tailorbird
TEST_01117,Rufous Treepie
TEST_01118,House Crow
TEST_01119,Common Tailorbird
TEST_01120,Common Myna
TEST_01121,Common Tailorbird
TEST_01122,White-Breasted Waterhen
TEST_01123,Jungle Babbler
TEST_01124,Indian Roller
TEST_01125,Cattle Egret
TEST_01126,White Wagtail
TEST_01127,Cattle Egret
TEST_01128,House Crow
TEST_01129,Indian Roller
TEST_01130,Indian Pitta
TEST_01131,White Wagtail
TEST_01132,Hoopoe
TEST_01133,White Wagtail
TEST_01134,Indian Peacock
TEST_01135,Ruddy Shelduck
TEST_01136,Common Kingfisher
TEST_01137,Common Tailorbird
TEST_01138,Brown-Headed Barbet
TEST_01139,Indian Peacock
TEST_01140,Coppersmith Barbet
TEST_01141,White-Breasted Waterhen
TEST_01142,Red-Wattled Lapwing
TEST_01143,Ruddy Shelduck
TEST_01144,White-Breasted Kingfisher
TEST_01145,Asian Green Bee-Eater
TEST_01146,Coppersmith Barbet
TEST_01147,Jungle Babbler
TEST_01148,Brown-Headed Barbet
TEST_01149,Hoopoe
TEST_01150,House Crow
TEST_01151,Jungle Babbler
TEST_01152,Common Rosefinch
TEST_01153,Hoopoe
TEST_01154,Jungle Babbler
TEST_01155,Rufous Treepie
TEST_01156,Cattle Egret
TEST_01157,White-Breasted Kingfisher
TEST_01158,House Crow
TEST_01159,Indian Pitta
TEST_01160,Forest Wagtail
TEST_01161,White-Breasted Waterhen
TEST_01162,House Crow
TEST_01163,White Wagtail
TEST_01164,Northern Lapwing
TEST_01165,Brown-Headed Barbet
TEST_01166,Gray Wagtail
TEST_01167,Indian Pitta
TEST_01168,House Crow
TEST_01169,White-Breasted Kingfisher
TEST_01170,Common Tailorbird
TEST_01171,Brown-Headed Barbet
TEST_01172,Common Myna
TEST_01173,Jungle Babbler
TEST_01174,White Wagtail
TEST_01175,Indian Roller
TEST_01176,Sarus Crane
TEST_01177,Coppersmith Barbet
TEST_01178,Gray Wagtail
TEST_01179,Coppersmith Barbet
TEST_01180,Gray Wagtail
TEST_01181,Sarus Crane
TEST_01182,Red-Wattled Lapwing
TEST_01183,Ruddy Shelduck
TEST_01184,House Crow
TEST_01185,Common Kingfisher
TEST_01186,Common Kingfisher
TEST_01187,Northern Lapwing
TEST_01188,Forest Wagtail
TEST_01189,Forest Wagtail
TEST_01190,Ruddy Shelduck
TEST_01191,Indian Grey Hornbill
TEST_01192,Gray Wagtail
TEST_01193,Sarus Crane
TEST_01194,Cattle Egret
TEST_01195,Indian Grey Hornbill
TEST_01196,Indian Peacock
TEST_01197,Common Tailorbird
TEST_01198,Common Kingfisher
TEST_01199,Sarus Crane
TEST_01200,White Wagtail
TEST_01201,Indian Roller
TEST_01202,Common Tailorbird
TEST_01203,Asian Green Bee-Eater
TEST_01204,Northern Lapwing
TEST_01205,White Wagtail
TEST_01206,White-Breasted Waterhen
TEST_01207,Common Kingfisher
TEST_01208,Northern Lapwing
TEST_01209,Brown-Headed Barbet
TEST_01210,Indian Roller
TEST_01211,Asian Green Bee-Eater
TEST_01212,Asian Green Bee-Eater
TEST_01213,Coppersmith Barbet
TEST_01214,Common Rosefinch
TEST_01215,Cattle Egret
TEST_01216,Asian Green Bee-Eater
TEST_01217,Cattle Egret
TEST_01218,Indian Pitta
TEST_01219,Cattle Egret
TEST_01220,Asian Green Bee-Eater
TEST_01221,White-Breasted Kingfisher
TEST_01222,Hoopoe
TEST_01223,Common Myna
TEST_01224,Forest Wagtail
TEST_01225,Cattle Egret
TEST_01226,Common Tailorbird
TEST_01227,Forest Wagtail
TEST_01228,Brown-Headed Barbet
TEST_01229,Indian Peacock
TEST_01230,Common Tailorbird
TEST_01231,Indian Grey Hornbill
TEST_01232,Common Kingfisher
TEST_01233,White-Breasted Waterhen
TEST_01234,Brown-Headed Barbet
TEST_01235,Indian Peacock
TEST_01236,White-Breasted Kingfisher
TEST_01237,Cattle Egret
TEST_01238,Common Myna
TEST_01239,Red-Wattled Lapwing
TEST_01240,Indian Grey Hornbill
TEST_01241,Indian Grey Hornbill
TEST_01242,Rufous Treepie
TEST_01243,Indian Roller
TEST_01244,Jungle Babbler
TEST_01245,White Wagtail
TEST_01246,Common Kingfisher
TEST_01247,Indian Grey Hornbill
TEST_01248,Northern Lapwing
TEST_01249,Coppersmith Barbet
TEST_01250,Cattle Egret
TEST_01251,Brown-Headed Barbet
TEST_01252,House Crow
TEST_01253,Cattle Egret
TEST_01254,Brown-Headed Barbet
TEST_01255,Indian Grey Hornbill
TEST_01256,Brown-Headed Barbet
TEST_01257,Common Tailorbird
TEST_01258,Indian Grey Hornbill
TEST_01259,Sarus Crane
TEST_01260,Indian Roller
TEST_01261,Indian Grey Hornbill
TEST_01262,White Wagtail
TEST_01263,Indian Grey Hornbill
TEST_01264,Hoopoe
TEST_01265,Indian Grey Hornbill
TEST_01266,Indian Roller
TEST_01267,Indian Roller
TEST_01268,Cattle Egret
TEST_01269,Cattle Egret
TEST_01270,White Wagtail
TEST_01271,Common Rosefinch
TEST_01272,Ruddy Shelduck
TEST_01273,Common Kingfisher
TEST_01274,Ruddy Shelduck
TEST_01275,White Wagtail
TEST_01276,Forest Wagtail
TEST_01277,Hoopoe
TEST_01278,White-Breasted Kingfisher
TEST_01279,Indian Peacock
TEST_01280,Asian Green Bee-Eater
TEST_01281,Sarus Crane
TEST_01282,Common Tailorbird
TEST_01283,Indian Grey Hornbill
TEST_01284,Indian Roller
TEST_01285,Indian Peacock
TEST_01286,Common Myna
TEST_01287,Sarus Crane
TEST_01288,Common Tailorbird
TEST_01289,White-Breasted Kingfisher
TEST_01290,Common Kingfisher
TEST_01291,Coppersmith Barbet
TEST_01292,Forest Wagtail
TEST_01293,Ruddy Shelduck
TEST_01294,Common Myna
TEST_01295,Common Rosefinch
TEST_01296,Coppersmith Barbet
TEST_01297,White-Breasted Kingfisher
TEST_01298,White Wagtail
TEST_01299,Red-Wattled Lapwing
TEST_01300,White Wagtail
TEST_01301,Red-Wattled Lapwing
TEST_01302,Sarus Crane
TEST_01303,Brown-Headed Barbet
TEST_01304,Sarus Crane
TEST_01305,Common Tailorbird
TEST_01306,White Wagtail
TEST_01307,Jungle Babbler
TEST_01308,Red-Wattled Lapwing
TEST_01309,White Wagtail
TEST_01310,Forest Wagtail
TEST_01311,House Crow
TEST_01312,White-Breasted Waterhen
TEST_01313,Cattle Egret
TEST_01314,Indian Peacock
TEST_01315,House Crow
TEST_01316,Rufous Treepie
TEST_01317,Northern Lapwing
TEST_01318,Asian Green Bee-Eater
TEST_01319,Rufous Treepie
TEST_01320,Sarus Crane
TEST_01321,Sarus Crane
TEST_01322,White Wagtail
TEST_01323,Common Kingfisher
TEST_01324,Indian Grey Hornbill
TEST_01325,Cattle Egret
TEST_01326,Indian Grey Hornbill
TEST_01327,Asian Green Bee-Eater
TEST_01328,Northern Lapwing
TEST_01329,Northern Lapwing
TEST_01330,House Crow
TEST_01331,Cattle Egret
TEST_01332,Coppersmith Barbet
TEST_01333,Common Kingfisher
TEST_01334,Ruddy Shelduck
TEST_01335,Northern Lapwing
TEST_01336,White-Breasted Kingfisher
TEST_01337,Northern Lapwing
TEST_01338,Jungle Babbler
TEST_01339,White-Breasted Waterhen
TEST_01340,Forest Wagtail
TEST_01341,Common Kingfisher
TEST_01342,Common Kingfisher
TEST_01343,Cattle Egret
TEST_01344,Common Kingfisher
TEST_01345,Indian Grey Hornbill
TEST_01346,White-Breasted Kingfisher
TEST_01347,Rufous Treepie
TEST_01348,Common Tailorbird
TEST_01349,Indian Pitta
TEST_01350,Common Myna
TEST_01351,White-Breasted Kingfisher
TEST_01352,Indian Grey Hornbill
TEST_01353,Brown-Headed Barbet
TEST_01354,White-Breasted Waterhen
TEST_01355,Brown-Headed Barbet
TEST_01356,Northern Lapwing
TEST_01357,Indian Peacock
TEST_01358,Ruddy Shelduck
TEST_01359,Brown-Headed Barbet
TEST_01360,Common Myna
TEST_01361,White Wagtail
TEST_01362,Indian Peacock
TEST_01363,Indian Peacock
TEST_01364,Cattle Egret
TEST_01365,Cattle Egret
TEST_01366,Northern Lapwing
TEST_01367,Red-Wattled Lapwing
TEST_01368,Common Kingfisher
TEST_01369,House Crow
TEST_01370,Forest Wagtail
TEST_01371,Asian Green Bee-Eater
TEST_01372,Common Tailorbird
TEST_01373,House Crow
TEST_01374,Ruddy Shelduck
TEST_01375,Common Tailorbird
TEST_01376,Rufous Treepie
TEST_01377,Cattle Egret
TEST_01378,White Wagtail
TEST_01379,Red-Wattled Lapwing
TEST_01380,Red-Wattled Lapwing
TEST_01381,Northern Lapwing
TEST_01382,House Crow
TEST_01383,Rufous Treepie
TEST_01384,Common Tailorbird
TEST_01385,Common Myna
TEST_01386,Indian Peacock
TEST_01387,White-Breasted Kingfisher
TEST_01388,White-Breasted Kingfisher
TEST_01389,Northern Lapwing
TEST_01390,Indian Peacock
TEST_01391,Cattle Egret
TEST_01392,Indian Peacock
TEST_01393,Asian Green Bee-Eater
TEST_01394,Red-Wattled Lapwing
TEST_01395,Brown-Headed Barbet
TEST_01396,Common Tailorbird
TEST_01397,Brown-Headed Barbet
TEST_01398,Rufous Treepie
TEST_01399,Red-Wattled Lapwing
TEST_01400,Common Myna
TEST_01401,Cattle Egret
TEST_01402,White Wagtail
TEST_01403,White Wagtail
TEST_01404,Cattle Egret
TEST_01405,Indian Grey Hornbill
TEST_01406,Indian Peacock
TEST_01407,Asian Green Bee-Eater
TEST_01408,White-Breasted Kingfisher
TEST_01409,Brown-Headed Barbet
TEST_01410,Common Tailorbird
TEST_01411,Indian Peacock
TEST_01412,White-Breasted Waterhen
TEST_01413,Indian Peacock
TEST_01414,Coppersmith Barbet
TEST_01415,White Wagtail
TEST_01416,Common Kingfisher
TEST_01417,Indian Peacock
TEST_01418,Northern Lapwing
TEST_01419,Rufous Treepie
TEST_01420,Northern Lapwing
TEST_01421,White-Breasted Waterhen
TEST_01422,Hoopoe
TEST_01423,Red-Wattled Lapwing
TEST_01424,Rufous Treepie
TEST_01425,White Wagtail
TEST_01426,White-Breasted Kingfisher
TEST_01427,Jungle Babbler
TEST_01428,Indian Peacock
TEST_01429,Jungle Babbler
TEST_01430,White-Breasted Waterhen
TEST_01431,Jungle Babbler
TEST_01432,Common Myna
TEST_01433,Brown-Headed Barbet
TEST_01434,Sarus Crane
TEST_01435,White Wagtail
TEST_01436,Indian Peacock
TEST_01437,Ruddy Shelduck
TEST_01438,Asian Green Bee-Eater
TEST_01439,House Crow
TEST_01440,Indian Pitta
TEST_01441,Indian Grey Hornbill
TEST_01442,Common Tailorbird
TEST_01443,House Crow
TEST_01444,Brown-Headed Barbet
TEST_01445,Indian Peacock
TEST_01446,Cattle Egret
TEST_01447,Indian Roller
TEST_01448,Common Tailorbird
TEST_01449,Rufous Treepie
TEST_01450,Forest Wagtail
TEST_01451,Red-Wattled Lapwing
TEST_01452,Red-Wattled Lapwing
TEST_01453,Indian Pitta
TEST_01454,Indian Roller
TEST_01455,Common Myna
TEST_01456,Common Myna
TEST_01457,Indian Grey Hornbill
TEST_01458,White-Breasted Waterhen
TEST_01459,Common Kingfisher
TEST_01460,Common Tailorbird
TEST_01461,Common Myna
TEST_01462,Forest Wagtail
TEST_01463,Indian Roller
TEST_01464,Indian Grey Hornbill
TEST_01465,Indian Grey Hornbill
TEST_01466,Cattle Egret
TEST_01467,House Crow
TEST_01468,White-Breasted Waterhen
TEST_01469,White-Breasted Waterhen
TEST_01470,Common Kingfisher
TEST_01471,House Crow
TEST_01472,Hoopoe
TEST_01473,Asian Green Bee-Eater
TEST_01474,Sarus Crane
TEST_01475,Common Kingfisher
TEST_01476,Common Myna
TEST_01477,Indian Roller
TEST_01478,Sarus Crane
TEST_01479,Cattle Egret
TEST_01480,White-Breasted Kingfisher
TEST_01481,Indian Grey Hornbill
TEST_01482,Rufous Treepie
TEST_01483,Indian Roller
TEST_01484,Brown-Headed Barbet
TEST_01485,Common Rosefinch
TEST_01486,Indian Peacock
TEST_01487,Common Rosefinch
TEST_01488,Jungle Babbler
TEST_01489,Indian Roller
TEST_01490,Common Kingfisher
TEST_01491,Indian Grey Hornbill
TEST_01492,Indian Grey Hornbill
TEST_01493,White Wagtail
TEST_01494,House Crow
TEST_01495,Common Myna
TEST_01496,Common Rosefinch
TEST_01497,White-Breasted Kingfisher
TEST_01498,Red-Wattled Lapwing
TEST_01499,Forest Wagtail
TEST_01500,Indian Grey Hornbill
TEST_01501,Common Myna
TEST_01502,Forest Wagtail
TEST_01503,Hoopoe
TEST_01504,White Wagtail
TEST_01505,House Crow
TEST_01506,Northern Lapwing
TEST_01507,Brown-Headed Barbet
TEST_01508,Northern Lapwing
TEST_01509,Indian Grey Hornbill
TEST_01510,House Crow
TEST_01511,House Crow
TEST_01512,Brown-Headed Barbet
TEST_01513,White Wagtail
TEST_01514,White Wagtail
TEST_01515,Indian Grey Hornbill
TEST_01516,Common Kingfisher
TEST_01517,Gray Wagtail
TEST_01518,Common Kingfisher
TEST_01519,Hoopoe
TEST_01520,Coppersmith Barbet
TEST_01521,Jungle Babbler
TEST_01522,Sarus Crane
TEST_01523,Indian Roller
TEST_01524,Cattle Egret
TEST_01525,Coppersmith Barbet
TEST_01526,Indian Roller
TEST_01527,Rufous Treepie
TEST_01528,Common Kingfisher
TEST_01529,Common Myna
TEST_01530,Common Myna
TEST_01531,Indian Grey Hornbill
TEST_01532,Jungle Babbler
TEST_01533,Indian Roller
TEST_01534,Northern Lapwing
TEST_01535,Coppersmith Barbet
TEST_01536,Jungle Babbler
TEST_01537,Indian Pitta
TEST_01538,Common Tailorbird
TEST_01539,Coppersmith Barbet
TEST_01540,Brown-Headed Barbet
TEST_01541,White-Breasted Kingfisher
TEST_01542,Forest Wagtail
TEST_01543,White Wagtail
TEST_01544,Indian Pitta
TEST_01545,Indian Peacock
TEST_01546,Coppersmith Barbet
TEST_01547,White Wagtail
TEST_01548,Indian Grey Hornbill
TEST_01549,Indian Grey Hornbill
TEST_01550,Indian Peacock
TEST_01551,Common Tailorbird
TEST_01552,Indian Grey Hornbill
TEST_01553,Indian Grey Hornbill
TEST_01554,White-Breasted Waterhen
TEST_01555,Cattle Egret
TEST_01556,Cattle Egret
TEST_01557,White-Breasted Waterhen
TEST_01558,White-Breasted Kingfisher
TEST_01559,Cattle Egret
TEST_01560,House Crow
TEST_01561,House Crow
TEST_01562,Northern Lapwing
TEST_01563,Coppersmith Barbet
TEST_01564,Jungle Babbler
TEST_01565,White-Breasted Kingfisher
TEST_01566,Forest Wagtail
TEST_01567,Sarus Crane
TEST_01568,Common Kingfisher
TEST_01569,Indian Roller
TEST_01570,Asian Green Bee-Eater
TEST_01571,White-Breasted Kingfisher
TEST_01572,Sarus Crane
TEST_01573,Red-Wattled Lapwing
TEST_01574,White-Breasted Waterhen
TEST_01575,Indian Grey Hornbill
TEST_01576,Common Rosefinch
TEST_01577,Indian Roller
TEST_01578,Common Kingfisher
TEST_01579,Indian Peacock
TEST_01580,White Wagtail
TEST_01581,House Crow
TEST_01582,White-Breasted Kingfisher
TEST_01583,White-Breasted Kingfisher
TEST_01584,Hoopoe
